season_id,date,Team,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
2801033,06/02/24,Burnley,L,W,L,D,W,D,L,L,L,D,D,L,D,W,L,W,L,L,L,D,L,L,L,D,L,D,L,L,W,L
2801033,06/02/24,Southampton,D,D,L,L,L,L,W,W,L,W,D,L,D,L,L,L,L,W,L,L,L,D,W,W,D,D,W,L,L,L
2801033,06/02/24,Leicester,L,D,W,L,L,D,L,W,W,L,L,L,D,D,L,W,W,W,L,L,L,L,D,D,W,L,L,W,D,L
2801033,06/02/24,Crystal Palace,D,D,D,L,L,L,D,W,W,L,L,W,L,D,L,W,W,L,L,D,W,L,L,D,W,L,W,L,D,L
2801033,06/02/24,Newcastle,L,L,D,L,L,L,W,L,W,W,W,L,W,W,L,W,L,D,W,D,L,W,D,L,L,L,W,W,L,D
2801061,06/02/24,Chelsea,W,W,W,W,W,D,D,L,W,L,W,W,W,W,W,L,L,W,W,D,L,W,D,D,D,W,W,W,D,W
2801061,06/02/24,Liverpool,W,L,W,W,D,L,D,D,L,W,W,D,W,W,W,W,W,W,L,D,W,W,D,W,D,L,D,D,W,W
2801061,06/02/24,Tottenham,L,W,W,L,D,W,D,D,W,D,W,L,L,L,W,L,L,D,W,W,D,L,D,W,L,W,W,L,W,W
2801061,06/02/24,Manchester Blue,W,L,W,D,W,D,W,W,W,L,L,W,W,W,L,W,L,W,W,W,W,W,D,W,W,L,L,W,W,L
2801061,06/02/24,Bournemouth,D,W,D,L,D,W,D,W,L,W,L,D,L,W,W,W,W,D,L,W,D,W,D,L,L,W,D,D,D,W
2801061,06/02/24,West Ham,D,W,W,L,D,L,D,L,W,W,W,L,L,L,L,L,W,W,W,D,D,D,D,L,D,D,W,L,D,L
2801061,06/02/24,Manchester Reds,D,W,L,W,D,D,W,D,L,L,W,L,W,L,W,W,L,D,L,W,D,W,D,D,W,W,W,W,D,W
2801061,06/02/24,Wolverhampton,W,L,W,L,W,W,D,L,W,W,W,L,L,W,D,L,W,D,L,L,L,L,D,W,L,D,L,L,D,L
2801061,06/02/24,Watford,L,W,L,D,D,D,L,W,W,W,L,W,L,W,L,W,L,D,L,L,L,W,D,L,D,W,L,L,W,L
2801061,06/02/24,London Guns,L,W,L,W,D,W,D,D,W,D,W,D,W,L,W,L,W,L,W,D,D,W,D,D,W,D,D,W,D,W
2801061,06/02/24,Everton,W,L,W,L,D,L,D,D,L,L,L,D,W,L,D,W,W,L,L,D,D,L,L,L,L,L,W,W,L,W
2801061,06/02/24,Burnley,D,L,L,W,L,W,D,D,L,D,L,W,L,L,L,L,W,L,L,D,L,D,W,L,W,L,W,W,L,L
2801061,06/02/24,Southampton,L,L,L,W,D,D,W,L,W,D,W,L,L,D,L,D,L,W,W,L,D,L,L,L,L,L,L,L,W,L
2801061,06/02/24,Leicester,L,L,D,L,L,D,D,W,L,W,L,W,L,D,L,L,L,D,W,L,W,L,D,W,W,D,L,L,L,W
2801061,06/02/24,Crystal Palace,L,L,L,W,L,L,L,W,L,L,L,D,W,L,W,W,L,L,W,W,D,L,W,W,D,D,D,L,L,L
2801061,06/02/24,Newcastle,W,W,L,L,D,L,L,L,L,L,L,D,W,W,L,D,W,L,L,L,W,L,D,D,D,D,L,W,L,L
2801086,06/02/24,Chelsea,D,W,W,W,D,W,W,W,W,W,W,W,W,D,D,D,W,W,L,D,D,W,W,W,W,W,W,L,W,D
2801086,06/02/24,Liverpool,W,W,D,L,W,D,L,D,L,L,W,W,D,W,D,W,L,W,W,D,W,W,W,W,L,W,W,W,D,D
2801086,06/02/24,Tottenham,D,L,W,W,L,D,L,L,W,W,W,W,L,L,W,W,W,W,L,L,L,W,D,L,W,W,L,W,W,W
2801086,06/02/24,Manchester Blue,W,W,D,L,W,D,D,W,D,W,W,W,D,W,W,W,W,W,W,L,W,L,D,W,W,D,W,W,D,D
2801086,06/02/24,Bournemouth,W,L,D,L,W,D,D,W,L,D,L,W,L,L,L,D,W,D,D,W,L,W,W,D,L,L,W,D,L,L
2801086,06/02/24,West Ham,L,L,D,D,L,W,L,L,D,D,D,L,D,L,W,D,L,L,W,D,W,L,L,D,W,L,W,W,D,W
2801086,06/02/24,Manchester Reds,D,W,D,L,D,W,D,W,D,W,D,L,W,W,L,L,D,L,L,W,D,W,W,L,D,W,L,W,W,W
2801086,06/02/24,Wolverhampton,W,W,D,W,D,D,W,W,L,D,L,W,W,L,W,W,L,L,L,L,L,W,L,L,D,L,L,D,D,L
2801086,06/02/24,Watford,D,L,D,W,W,W,W,L,D,W,L,D,L,L,L,D,W,D,W,W,D,L,W,W,L,D,L,W,W,L
2801086,06/02/24,London Guns,W,W,L,D,L,L,W,W,W,L,W,L,D,W,D,D,W,L,D,L,D,L,W,L,W,W,W,L,D,W
2801086,06/02/24,Everton,L,W,W,D,L,D,D,W,D,L,W,L,L,W,W,L,L,W,D,W,L,W,D,D,L,W,L,L,L,W
2801086,06/02/24,Burnley,L,W,W,D,D,D,D,L,L,L,L,D,L,L,L,L,L,L,L,D,W,L,L,W,W,L,W,L,D,D
2801086,06/02/24,Southampton,L,L,L,W,D,L,L,L,W,L,L,L,D,W,D,D,L,W,L,W,L,L,D,D,D,L,L,L,L,D
2801086,06/02/24,Leicester,W,L,L,W,D,D,W,D,D,D,L,L,W,L,D,D,L,L,D,L,W,W,L,L,D,L,L,W,W,D
2801086,06/02/24,Crystal Palace,L,L,D,L,W,L,D,L,D,L,D,L,W,W,D,L,W,W,W,D,D,L,L,W,L,D,L,L,L,L
2801086,06/02/24,Newcastle,L,L,L,L,L,L,L,L,D,W,D,W,D,D,L,D,D,L,W,D,D,L,L,L,L,D,W,L,L,L
2801112,06/02/24,Chelsea,L,W,W,L,W,D,L,L,W,W,W,W,D,W,L,D,W,L,L,W,D,D,W,L,W,D,W,L,W,L
2801112,06/02/24,Liverpool,W,L,D,W,L,W,L,W,L,L,D,D,D,W,W,L,L,W,W,W,W,W,W,W,L,D,W,W,D,D
2801112,06/02/24,Tottenham,W,W,D,W,D,W,L,W,W,W,W,W,D,W,D,W,D,W,W,W,D,W,W,D,L,W,W,L,L,L
2801112,06/02/24,Manchester Blue,W,W,D,D,D,D,D,L,L,W,W,D,W,W,W,W,W,L,D,L,W,W,D,W,D,L,L,L,D,W
2801112,06/02/24,Bournemouth,D,W,D,L,W,W,W,W,D,L,L,D,D,W,W,L,L,D,W,L,D,L,W,W,L,D,W,W,D,D
2801112,06/02/24,West Ham,D,L,L,D,W,L,D,L,D,W,L,D,L,L,W,W,L,W,D,W,D,W,W,W,W,D,L,L,W,L
2801112,06/02/24,Manchester Reds,L,W,D,D,L,W,W,W,D,W,W,D,D,D,L,W,W,L,L,L,D,D,D,W,W,W,D,W,W,D
2801112,06/02/24,Wolverhampton,D,W,L,L,L,L,L,W,W,L,D,W,W,L,D,W,D,L,L,D,D,D,L,W,D,D,W,W,D,W
2801112,06/02/24,Watford,L,D,D,W,L,W,W,L,W,L,L,L,W,D,W,L,L,D,W,W,L,D,L,L,L,L,W,L,L,W
2801112,06/02/24,London Guns,W,L,D,W,L,W,L,W,L,W,W,L,L,W,W,D,L,W,L,L,W,L,W,L,W,D,L,D,L,D
2801112,06/02/24,Everton,D,L,D,W,W,D,D,L,D,W,L,D,L,L,L,L,D,W,W,W,D,L,L,L,L,L,L,W,W,D
2801112,06/02/24,Burnley,L,L,D,D,L,D,L,L,L,W,W,W,W,L,L,L,D,L,W,L,L,D,L,W,D,L,L,D,D,W
2801112,06/02/24,Southampton,D,W,L,L,W,L,D,L,W,L,L,L,L,L,L,L,L,D,L,W,L,L,L,L,W,L,L,W,L,D
2801112,06/02/24,Leicester,D,L,W,D,W,L,W,W,L,L,W,D,D,L,W,W,W,W,W,L,L,L,L,D,D,W,D,W,D,L
2801112,06/02/24,Crystal Palace,L,L,W,D,W,L,W,L,D,L,L,D,D,L,L,W,W,D,L,D,W,W,L,L,W,W,W,L,L,L
2801112,06/02/24,Newcastle,W,D,D,L,L,L,W,W,D,L,L,L,D,W,L,L,W,L,L,L,D,D,W,L,L,W,L,L,W,W
2801137,06/02/24,Chelsea,L,W,L,W,D,W,W,W,D,D,W,L,W,W,W,L,W,W,D,D,W,L,W,W,L,W,D,D,L,W
2801137,06/02/24,Liverpool,L,D,L,W,W,W,L,W,W,W,L,L,W,W,D,W,W,L,D,D,W,W,W,W,L,W,W,W,D,W
2801137,06/02/24,Tottenham,D,W,W,W,L,D,W,D,D,W,W,D,W,L,D,W,L,L,L,L,W,W,W,L,L,W,L,W,D,W
2801137,06/02/24,Manchester Blue,W,D,W,D,W,D,W,W,D,L,D,D,W,W,D,W,W,W,W,D,W,W,D,W,W,D,W,L,L,W
2801137,06/02/24,Bournemouth,W,L,W,W,W,D,W,L,W,W,D,W,L,W,L,W,L,D,W,L,W,W,W,W,W,D,L,L,L,D
2801137,06/02/24,West Ham,L,L,L,W,L,L,L,L,D,W,W,D,W,L,D,L,W,L,L,D,L,L,D,W,W,L,L,W,D,L
2801137,06/02/24,Manchester Reds,D,D,W,L,L,D,L,W,D,D,W,D,L,D,W,D,W,W,D,W,D,L,L,W,W,W,W,D,D,L
2801137,06/02/24,Wolverhampton,W,D,W,L,L,W,W,D,W,D,D,L,L,L,D,L,D,W,D,D,D,W,W,L,L,W,W,W,W,L
2801137,06/02/24,Watford,L,D,W,D,W,L,D,L,L,L,D,L,L,L,L,D,W,L,D,L,L,W,D,L,W,L,L,L,W,W
2801137,06/02/24,London Guns,D,D,W,L,D,W,D,D,W,D,L,W,W,L,W,L,D,W,W,D,L,W,L,L,W,L,W,D,W,D
2801137,06/02/24,Everton,L,D,L,L,W,L,W,L,L,L,L,L,W,D,W,L,L,D,W,D,W,W,L,L,D,L,W,W,D,L
2801137,06/02/24,Burnley,W,L,D,L,W,D,D,L,D,L,L,W,L,W,L,W,W,W,W,W,D,L,L,L,L,L,L,D,D,L
2801137,06/02/24,Southampton,L,D,L,W,L,D,L,D,L,L,L,W,D,D,D,W,L,W,L,D,L,L,L,W,L,L,L,W,D,L
2801137,06/02/24,Leicester,D,D,D,D,L,D,L,D,D,D,W,W,L,D,L,D,L,L,L,W,L,L,W,L,W,W,L,L,D,W
2801137,06/02/24,Crystal Palace,W,W,L,L,W,L,D,W,D,W,W,L,D,W,L,D,L,L,L,W,D,L,D,L,D,L,W,L,D,W
2801137,06/02/24,Newcastle,W,D,L,D,L,D,L,D,L,D,L,W,L,L,W,L,L,L,D,L,L,L,L,W,L,W,D,L,D,L
2801163,06/02/24,Chelsea,W,W,D,D,W,W,W,L,L,W,W,W,W,W,L,L,W,L,W,W,L,D,L,L,D,W,D,L,W,W
2801163,06/02/24,Liverpool,L,D,L,L,W,W,L,W,D,D,W,W,D,W,D,W,W,D,D,D,W,D,D,W,W,D,L,D,W,W
2801163,06/02/24,Tottenham,W,D,L,D,D,W,W,W,W,L,L,L,W,D,L,W,L,W,L,W,D,W,W,W,L,W,W,D,D,D
2801163,06/02/24,Manchester Blue,D,W,W,D,L,L,W,W,L,L,W,D,L,W,L,W,W,D,W,L,D,W,W,L,W,L,W,D,W,W
2801163,06/02/24,Bournemouth,L,L,W,L,L,W,W,D,D,W,L,W,L,D,W,L,D,L,D,L,D,W,D,W,L,D,D,W,D,L
2801163,06/02/24,West Ham,D,L,W,L,D,D,W,D,D,L,L,L,W,L,W,L,L,D,L,L,L,L,D,L,W,L,W,D,L,D
2801163,06/02/24,Manchester Reds,D,W,D,W,D,W,L,D,L,W,W,D,L,L,D,W,W,W,D,L,L,L,D,L,L,W,W,D,L,W
2801163,06/02/24,Wolverhampton,L,W,D,W,D,W,W,L,W,W,L,L,W,D,D,D,L,L,D,W,L,D,L,W,W,W,D,L,D,L
2801163,06/02/24,Watford,W,D,L,W,L,L,W,W,L,W,D,D,W,D,D,W,D,W,W,W,L,W,W,L,L,D,W,D,D,D
2801163,06/02/24,London Guns,W,W,D,W,L,L,L,L,W,D,D,W,W,W,D,W,W,L,D,W,W,L,L,W,W,D,D,D,W,D
2801163,06/02/24,Everton,L,L,D,W,W,L,L,W,W,L,W,D,D,D,W,L,L,W,W,L,W,L,W,D,W,W,L,D,L,L
2801163,06/02/24,Burnley,W,D,D,D,D,L,L,D,L,D,L,L,L,L,D,L,D,W,W,W,W,L,D,D,L,D,D,D,L,D
2801163,06/02/24,Southampton,L,W,L,L,L,W,L,L,W,D,L,D,L,L,D,W,D,D,L,D,W,D,L,W,L,L,L,W,W,D
2801163,06/02/24,Leicester,W,L,D,D,W,D,W,L,W,L,W,D,L,W,D,D,L,D,L,W,W,W,D,W,D,L,L,D,L,D
2801163,06/02/24,Crystal Palace,L,L,D,L,D,L,L,L,D,D,L,W,W,L,D,L,W,D,D,L,D,W,L,L,W,L,L,D,L,D
2801163,06/02/24,Newcastle,D,L,W,D,W,L,L,W,L,D,W,L,L,D,D,L,L,L,L,L,L,L,W,L,L,D,D,D,W,L
2801190,06/02/24,Chelsea,L,W,W,W,W,W,W,L,W,W,L,L,W,W,W,D,D,W,W,D,W,W,W,L,W,W,W,D,W,L
2801190,06/02/24,Liverpool,W,L,W,D,W,W,D,W,D,L,D,W,L,W,L,W,W,D,D,D,W,W,W,W,D,W,W,L,D,W
2801190,06/02/24,Tottenham,W,W,W,W,L,D,W,W,L,L,D,L,W,W,L,W,W,D,L,D,W,L,D,W,W,D,W,W,L,W
2801190,06/02/24,Manchester Blue,W,D,L,D,W,D,W,L,W,W,W,W,D,W,L,D,W,W,D,W,W,W,W,L,W,L,W,W,W,W
2801190,06/02/24,Bournemouth,D,L,W,L,D,D,L,L,W,W,W,L,D,W,W,W,D,L,W,W,L,D,W,L,D,W,W,D,W,L
2801190,06/02/24,West Ham,D,L,L,L,D,D,W,L,D,L,W,D,L,L,W,D,L,D,D,L,W,W,D,L,L,W,L,L,L,L
2801190,06/02/24,Manchester Reds,L,D,W,L,L,W,W,L,W,W,W,W,D,W,L,D,D,W,L,D,D,D,L,D,L,L,L,W,L,W
2801190,06/02/24,Wolverhampton,L,W,D,W,W,W,L,D,L,W,W,D,D,L,W,L,L,L,L,L,D,W,D,W,W,D,W,L,W,W
2801190,06/02/24,Watford,L,D,L,D,D,L,L,L,W,W,L,W,W,W,W,D,D,D,L,L,W,L,L,W,L,D,L,W,L,L
2801190,06/02/24,London Guns,W,W,W,W,D,W,D,L,L,D,W,W,W,L,W,W,W,L,W,W,L,L,D,W,W,W,L,W,L,W
2801190,06/02/24,Everton,D,D,W,L,D,L,D,D,D,L,L,D,L,L,L,L,D,L,W,W,L,W,D,W,L,W,W,L,D,D
2801190,06/02/24,Burnley,D,D,L,D,D,L,L,W,D,W,D,D,L,D,L,D,L,L,W,L,L,L,L,W,L,D,L,D,L,L
2801190,06/02/24,Southampton,L,D,L,L,L,D,L,W,D,D,D,L,D,L,W,L,D,L,W,W,L,L,W,L,L,L,D,D,W,W
2801190,06/02/24,Leicester,W,W,D,W,L,L,W,W,D,L,L,W,W,L,W,D,L,W,D,L,D,W,D,L,W,L,D,W,W,D
2801190,06/02/24,Crystal Palace,L,L,L,W,W,D,D,W,L,L,L,L,D,D,L,L,W,W,L,W,L,L,L,L,L,L,L,L,W,L
2801190,06/02/24,Newcastle,W,L,L,L,L,L,L,W,L,L,L,L,L,L,L,D,L,W,L,L,D,L,L,D,W,L,L,L,L,L
2801216,06/02/24,Chelsea,D,W,L,W,W,W,W,D,D,D,W,W,W,W,W,L,L,W,W,W,D,W,D,D,W,L,W,L,W,W
2801216,06/02/24,Liverpool,L,W,W,L,W,W,W,L,W,W,W,D,L,W,W,L,L,L,W,W,W,W,L,W,W,W,W,W,D,D
2801216,06/02/24,Tottenham,L,L,W,L,W,L,W,L,L,W,D,D,W,W,L,W,W,W,L,W,D,D,W,W,L,L,D,W,W,D
2801216,06/02/24,Manchester Blue,W,W,L,W,L,D,L,L,W,W,W,L,W,D,W,W,W,W,W,L,W,W,W,D,L,L,W,W,W,D
2801216,06/02/24,Bournemouth,D,D,W,D,W,L,W,L,W,W,W,D,D,D,W,W,W,L,W,L,D,L,W,W,W,D,L,W,L,D
2801216,06/02/24,West Ham,D,D,L,L,D,D,L,D,L,W,L,D,L,D,D,W,D,L,W,L,L,W,L,L,L,W,D,W,D,D
2801216,06/02/24,Manchester Reds,W,L,W,W,D,D,L,D,D,D,L,L,W,D,L,L,W,L,D,D,D,L,W,D,W,D,D,L,W,D
2801216,06/02/24,Wolverhampton,L,D,W,W,L,D,L,D,L,L,L,W,L,D,D,D,D,L,W,W,D,L,L,D,W,W,W,D,L,L
2801216,06/02/24,Watford,D,W,L,D,D,L,L,W,W,D,W,D,W,D,D,L,D,W,L,D,L,W,L,L,L,D,L,W,W,L
2801216,06/02/24,London Guns,W,L,W,D,W,W,W,W,W,L,D,L,L,W,D,D,W,W,W,D,D,W,W,W,W,W,L,L,D,W
2801216,06/02/24,Everton,W,D,L,W,W,D,L,D,L,D,L,L,W,D,D,L,L,W,L,W,L,D,D,W,L,D,L,W,D,L
2801216,06/02/24,Burnley,D,W,W,W,L,D,L,W,W,L,W,W,L,L,D,W,L,L,L,L,W,L,D,L,L,W,D,L,D,W
2801216,06/02/24,Southampton,L,L,L,D,D,D,L,W,D,L,D,W,L,L,D,L,D,W,L,W,L,D,L,D,L,W,L,L,L,W
2801216,06/02/24,Leicester,W,D,L,L,L,W,W,W,D,D,L,D,W,L,D,W,L,W,D,L,L,L,L,D,W,L,W,D,D,D
2801216,06/02/24,Crystal Palace,L,D,W,L,L,D,W,L,L,D,L,D,L,L,L,W,W,L,L,D,W,D,D,L,L,L,L,L,L,L
2801216,06/02/24,Newcastle,D,L,L,L,L,L,W,D,L,L,D,D,D,D,L,L,L,L,L,L,W,L,W,L,W,L,W,L,L,D
2801243,06/02/24,Chelsea,W,D,W,W,W,W,W,W,D,W,W,D,W,W,W,W,W,W,W,L,W,L,L,L,L,W,W,W,W,W
2801243,06/02/24,Liverpool,D,D,L,D,W,D,W,W,W,D,W,W,W,D,L,W,W,L,W,L,D,W,W,D,L,W,D,W,W,W
2801243,06/02/24,Tottenham,L,W,W,L,L,W,D,L,W,L,D,L,D,W,L,W,W,W,L,W,W,L,W,D,W,W,L,L,L,W
2801243,06/02/24,Manchester Blue,W,D,W,D,W,D,L,W,W,L,D,W,W,W,W,D,L,W,W,D,W,L,D,L,W,W,W,L,W,W
2801243,06/02/24,Bournemouth,D,L,W,L,W,D,W,D,D,W,D,L,L,L,D,L,D,W,W,W,D,L,L,W,D,L,W,W,W,W
2801243,06/02/24,West Ham,L,D,L,W,L,D,D,D,W,D,D,W,L,D,W,D,L,L,W,L,L,D,W,L,L,D,L,D,L,L
2801243,06/02/24,Manchester Reds,W,D,W,W,L,W,D,D,L,D,W,D,W,W,D,D,L,L,L,W,D,W,W,W,L,W,W,W,D,W
2801243,06/02/24,Wolverhampton,D,D,W,L,W,D,W,D,L,D,L,D,L,L,W,W,W,W,L,L,W,W,W,W,W,L,L,L,L,L
2801243,06/02/24,Watford,L,L,L,W,L,L,D,D,W,L,L,L,L,W,D,L,W,L,L,D,W,W,L,W,D,W,W,L,W,L
2801243,06/02/24,London Guns,D,W,W,D,W,L,L,W,L,L,D,W,L,W,L,L,L,W,L,D,D,W,W,D,D,L,W,W,W,D
2801243,06/02/24,Everton,L,L,W,W,D,W,D,D,L,D,L,D,W,L,D,D,L,W,W,W,W,L,L,D,W,L,L,L,W,L
2801243,06/02/24,Burnley,W,W,L,W,W,W,D,L,L,D,L,L,D,W,L,L,W,L,W,L,L,D,L,W,W,L,L,W,L,L
2801243,06/02/24,Southampton,D,L,L,D,L,L,L,L,L,W,D,L,L,L,L,W,L,L,L,W,L,L,L,D,D,D,D,L,D,L
2801243,06/02/24,Leicester,L,D,L,L,L,L,L,L,W,W,W,W,W,L,W,W,W,L,W,W,L,W,L,D,L,L,L,D,L,L
2801243,06/02/24,Crystal Palace,D,D,L,L,L,L,L,L,W,D,W,W,W,L,L,L,L,W,L,D,L,W,D,L,L,W,W,W,L,W
2801243,06/02/24,Newcastle,W,W,L,L,D,D,W,W,L,D,L,L,L,L,W,L,D,L,L,L,L,L,W,L,W,L,L,L,L,D
2801269,06/02/24,Chelsea,W,D,W,D,W,W,W,W,D,W,W,D,D,L,L,W,W,L,W,L,D,D,D,W,W,W,W,D,W,W
2801269,06/02/24,Liverpool,L,W,W,W,L,W,D,L,W,W,W,W,D,L,D,W,D,W,W,W,L,D,W,W,D,D,L,W,W,D
2801269,06/02/24,Tottenham,L,W,D,L,W,D,W,L,L,W,W,W,L,D,W,L,L,W,L,W,W,L,W,L,L,L,W,W,L,W
2801269,06/02/24,Manchester Blue,L,W,W,L,W,L,L,L,W,L,W,L,D,W,W,D,W,W,D,L,D,W,W,W,W,W,W,D,L,W
2801269,06/02/24,Bournemouth,D,D,W,L,L,D,D,W,W,W,L,W,W,L,L,D,W,D,L,W,W,W,L,W,D,L,L,W,W,L
2801269,06/02/24,West Ham,L,W,L,D,D,D,L,W,D,D,W,L,D,W,W,W,W,D,L,L,L,L,L,L,D,L,W,D,D,D
2801269,06/02/24,Manchester Reds,D,D,L,D,L,D,L,W,W,D,L,W,W,W,W,D,L,W,W,W,L,W,L,L,D,D,L,L,W,W
2801269,06/02/24,Wolverhampton,D,W,D,D,L,W,W,W,L,L,L,D,D,D,L,W,L,W,W,L,W,L,D,W,D,W,L,L,W,L
2801269,06/02/24,Watford,W,L,W,W,W,D,L,W,L,W,L,D,L,L,D,D,W,W,W,L,L,D,W,W,D,W,L,W,D,D
2801269,06/02/24,London Guns,W,D,D,W,W,D,W,W,L,L,W,L,D,W,W,W,W,L,W,D,W,W,L,L,D,W,W,D,L,L
2801269,06/02/24,Everton,D,D,D,W,L,D,L,L,D,L,L,D,D,W,W,D,L,D,D,D,L,W,W,W,D,L,W,D,W,L
2801269,06/02/24,Burnley,D,L,L,W,L,D,W,L,L,L,D,W,D,D,L,D,L,L,D,W,W,W,D,L,L,D,W,D,W,W
2801269,06/02/24,Southampton,W,L,L,D,D,D,D,L,W,D,L,L,D,L,L,L,L,L,L,L,L,L,D,D,W,L,L,D,L,D
2801269,06/02/24,Leicester,L,L,D,D,D,L,W,L,L,W,D,L,D,D,W,L,W,D,L,W,W,L,L,D,D,D,W,D,L,W
2801269,06/02/24,Crystal Palace,D,D,D,L,W,D,D,W,W,D,D,L,L,W,L,L,L,L,D,L,W,D,L,L,L,L,L,L,L,L
2801269,06/02/24,Newcastle,W,L,L,L,D,L,L,L,D,L,D,W,W,L,L,L,D,L,L,W,L,L,W,L,D,W,L,L,L,L
2801294,06/02/24,Chelsea,W,W,L,W,L,D,D,W,L,W,W,W,W,L,L,W,D,W,L,L,D,L,W,W,D,W,W,D,W,L
2801294,06/02/24,Liverpool,W,L,D,W,L,D,W,L,W,W,D,W,W,L,L,W,D,W,L,W,L,D,W,L,W,L,D,D,W,L
2801294,06/02/24,Tottenham,L,W,L,L,W,D,D,L,D,L,W,D,W,W,W,L,W,D,W,W,D,W,L,W,L,W,D,W,D,L
2801294,06/02/24,Manchester Blue,L,L,W,W,W,W,W,W,W,L,W,W,L,W,W,L,D,D,W,L,D,L,D,W,D,W,W,D,W,L
2801294,06/02/24,Bournemouth,W,W,W,L,D,D,D,W,W,W,D,D,D,W,W,W,W,W,D,W,L,L,L,D,D,W,D,L,L,W
2801294,06/02/24,West Ham,W,L,L,L,L,L,D,W,L,L,L,L,L,L,L,W,D,L,D,W,D,W,D,L,L,L,D,D,L,W
2801294,06/02/24,Manchester Reds,D,L,W,W,W,W,L,L,D,W,W,L,L,W,W,W,W,W,D,W,D,W,W,L,W,W,L,W,L,W
2801294,06/02/24,Wolverhampton,W,W,L,W,L,D,W,W,W,L,L,W,W,W,D,W,D,L,L,W,W,D,W,L,L,L,L,L,W,W
2801294,06/02/24,Watford,D,L,W,L,L,W,L,W,W,L,W,D,W,L,W,L,D,L,W,L,D,D,W,W,W,W,D,W,L,W
2801294,06/02/24,London Guns,D,W,D,W,W,D,W,W,W,W,W,W,W,W,L,W,D,L,L,D,D,L,W,D,W,W,W,W,W,L
2801294,06/02/24,Everton,D,L,D,L,W,D,W,L,L,L,L,L,L,D,W,L,L,D,W,D,W,W,D,D,L,L,D,L,W,W
2801294,06/02/24,Burnley,L,W,W,W,L,L,L,L,L,L,L,D,W,L,L,W,W,W,D,D,D,D,L,D,D,L,D,W,L,L
2801294,06/02/24,Southampton,W,W,L,W,D,D,L,W,L,D,L,L,L,D,D,L,L,L,D,L,L,W,L,L,L,L,L,L,W,L
2801294,06/02/24,Leicester,L,W,L,L,L,D,L,L,W,D,L,W,D,D,L,L,D,L,W,D,D,D,L,D,W,W,D,W,L,W
2801294,06/02/24,Crystal Palace,L,L,W,L,W,D,L,L,L,W,W,L,L,L,W,L,L,W,D,L,W,L,D,W,L,L,L,L,D,L
2801294,06/02/24,Newcastle,L,L,D,L,W,L,W,L,L,W,L,L,L,D,L,L,L,D,L,L,D,D,L,D,W,L,W,L,L,W
2801318,06/02/24,Chelsea,L,D,D,L,W,L,W,D,W,W,W,D,W,L,W,W,W,W,D,W,W,W,D,W,W,W,W,W,W,D
2801318,06/02/24,Liverpool,W,W,D,D,D,W,W,W,W,D,W,L,W,L,L,W,W,L,W,W,W,W,W,W,L,L,W,D,W,W
2801318,06/02/24,Tottenham,W,D,W,W,W,D,D,W,L,D,D,L,W,W,L,W,W,D,D,W,D,W,L,W,W,L,W,W,L,L
2801318,06/02/24,Manchester Blue,W,D,W,W,W,W,W,L,W,W,D,W,L,W,L,L,L,D,D,W,L,L,W,D,D,D,L,W,D,W
2801318,06/02/24,Bournemouth,L,D,L,D,D,W,D,D,L,L,W,D,D,W,W,L,W,W,L,W,W,W,D,W,L,W,W,D,L,W
2801318,06/02/24,West Ham,L,L,L,L,W,D,L,L,W,L,W,W,D,W,L,L,W,W,D,W,D,L,D,L,D,W,L,W,L,L
2801318,06/02/24,Manchester Reds,W,W,L,W,D,L,L,W,W,D,D,L,W,L,W,W,W,W,D,L,W,D,L,D,D,W,W,L,W,L
2801318,06/02/24,Wolverhampton,D,D,W,W,W,D,L,D,W,L,D,L,L,W,L,D,L,L,D,W,W,L,L,L,W,D,W,D,L,D
2801318,06/02/24,Watford,D,L,W,W,L,W,D,D,D,D,D,W,L,L,W,D,L,L,W,L,L,L,W,D,W,L,W,L,W,L
2801318,06/02/24,London Guns,W,W,W,L,W,L,W,L,L,W,D,D,D,W,W,W,L,W,D,W,W,W,L,D,D,W,L,D,W,W
2801318,06/02/24,Everton,W,L,D,W,L,D,D,W,L,W,L,W,L,W,L,W,W,L,W,L,W,L,D,D,L,W,L,W,L,D
2801318,06/02/24,Burnley,L,W,L,L,D,W,D,D,L,W,L,L,W,L,L,L,L,D,D,L,L,W,L,L,W,L,W,W,L,L
2801318,06/02/24,Southampton,L,L,W,L,L,L,D,L,D,L,W,W,W,L,W,L,L,L,L,L,L,L,W,W,D,L,L,L,D,D
2801318,06/02/24,Leicester,L,W,L,W,L,D,L,D,L,D,L,L,L,L,W,D,L,L,D,L,L,W,W,L,D,W,L,L,W,W
2801318,06/02/24,Crystal Palace,L,L,L,L,L,D,L,L,D,D,L,D,L,W,W,L,W,D,L,L,L,L,W,L,L,L,L,L,L,W
2801318,06/02/24,Newcastle,W,D,D,L,L,L,W,W,D,L,L,W,D,L,L,D,L,W,D,L,L,D,L,D,L,L,L,L,W,L
2801344,06/02/24,Chelsea,W,W,W,W,L,W,D,L,L,W,W,D,W,W,W,W,W,W,D,L,L,L,W,W,D,W,W,D,W,W
